epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,15790.7,0.39762,0.37158,0.98096,0.99371,1,0.995,0.86899,0.58877,0.4402,1.07863,0.0001288,0.0001288,0.0001288
90,15966.4,0.39596,0.37311,0.99125,0.99339,1,0.995,0.8651,0.59258,0.43213,1.08317,0.0001189,0.0001189,0.0001189
91,16144.5,0.34591,0.4962,0.96559,0.99215,1,0.995,0.8611,0.59359,0.45078,1.07872,0.000109,0.000109,0.000109
92,16313.9,0.30649,0.44309,0.93989,0.99238,1,0.995,0.85248,0.59825,0.47178,1.08145,9.91e-05,9.91e-05,9.91e-05
93,16486.7,0.32474,0.43662,0.93656,0.99317,1,0.995,0.85427,0.5918,0.46112,1.07645,8.92e-05,8.92e-05,8.92e-05
94,16661.1,0.29532,0.38984,0.95262,0.9872,1,0.995,0.85298,0.59824,0.45438,1.08471,7.93e-05,7.93e-05,7.93e-05
95,16836.5,0.29279,0.37877,0.93901,0.97693,0.99682,0.995,0.85139,0.60177,0.45478,1.08911,6.94e-05,6.94e-05,6.94e-05
96,17011.1,0.28098,0.37937,0.90071,0.98878,0.99865,0.995,0.85705,0.60342,0.44242,1.09209,5.95e-05,5.95e-05,5.95e-05
97,17187.8,0.29739,0.4376,0.93047,0.99079,1,0.995,0.85581,0.60194,0.43919,1.09476,4.96e-05,4.96e-05,4.96e-05
98,17365.2,0.32273,0.46418,0.92533,0.99218,1,0.995,0.85461,0.60366,0.43612,1.1009,3.97e-05,3.97e-05,3.97e-05
99,17538.8,0.27134,0.36779,0.89518,0.99231,1,0.995,0.85321,0.60212,0.43954,1.10208,2.98e-05,2.98e-05,2.98e-05
100,17717.5,0.26993,0.35843,0.89113,0.99102,1,0.995,0.85864,0.60383,0.44129,1.10509,1.99e-05,1.99e-05,1.99e-05
